date,user,type,ioc,tags,context
2026-07-21,tweetfeed,DOMAIN,luxus-dachwohnung.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,bab-exoflow.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,railsider.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,al-rashdgroup.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,hochzeitsstadt-kiel.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,wiendeshope.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,sauchier-boullet.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,eservices-flenker.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,vertriebssuite.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,vivancoshop.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,ixoe.re,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,reactioncrowd.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,log-servlces.fr,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,callehermosilla.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,nitirakilka.es,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,ligtmwol.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,hhglows.cloud,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,kapolfmb.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,bjrocket.pro,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,highskywaves.live,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,servitria.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,grupolfpe.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,vmconstrucciones.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,sorenenergiaa.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,arenaylaurisilva.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,sarralle.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,caladair.online,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,alkivent.de,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,imperialnims.cloud,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,hotel-caller.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,groupeprotectionsecurit.com,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,softoniconline.help,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,ekorrit.site,n/a,https://x.com/skocherhan/status/2079590696932024660
2026-07-21,tweetfeed,DOMAIN,lumanotch.cc,n/a,https://x.com/L0Psec/status/2079591999158583706
2026-07-21,tweetfeed,DOMAIN,volkswagenfinancial.com,"phishing, scam",https://x.com/skocherhan/status/2079685716469010633
2026-07-21,tweetfeed,DOMAIN,unionpayintibl.com,"phishing, scam",https://x.com/skocherhan/status/2079689333569691788
2026-07-21,tweetfeed,DOMAIN,webversie-verkeer.com,"phishing, scam",https://x.com/skocherhan/status/2079690802452652343
2026-07-21,tweetfeed,DOMAIN,layer3block.com,"phishing, scam",https://x.com/skocherhan/status/2079690802452652343
2026-07-21,tweetfeed,DOMAIN,anwbcheck-uwvalidatie.com,"phishing, scam",https://x.com/skocherhan/status/2079690802452652343
2026-07-21,tweetfeed,DOMAIN,ai-b-update-today.com,"phishing, scam",https://x.com/skocherhan/status/2079690802452652343
2026-07-21,tweetfeed,DOMAIN,ai-b-updatetoday.com,"phishing, scam",https://x.com/skocherhan/status/2079690802452652343
2026-07-21,tweetfeed,DOMAIN,teamwork-recover-password.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,confirm-your-order.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,whatsappbusineses.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,account-sams-club.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,namshi-uae.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,sephoras.org,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,ibraq-perfumes.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-bestbidestimating.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-tennisintheparks.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-tagtogs.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-flowpressousa.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-myfloraland.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,stage3.wpengine-universalimaginginc.com,"phishing, scam",https://x.com/skocherhan/status/2079692769321275511
2026-07-21,tweetfeed,DOMAIN,posteitaliane-b2.servebeer.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,posteitaliane-b1.ddns.net,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,posteitaliane-a5.serveirc.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,posteitaliane-a2.redirectme.net,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,rt5467tgu.serveftp.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,nexiftyz7eg68d7hu.webhop.me,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,assistenza-spa.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,in-attesa-della-conferma-di-nexi.assistenza-spa.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,78yughi.servemp3.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,nexi-a2.onthewifi.com,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-21,tweetfeed,DOMAIN,nexi-a1.hopto.org,phishing,https://x.com/skocherhan/status/2079697817623224704
2026-07-22,tweetfeed,DOMAIN,order.order-tropicalismoothecaffe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,order-tropicalismoothecaffe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,wabragarill.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,order-tropicallsmoothecafe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,webragarilla.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,order.tropicalsmotiecafe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,matomo.eznamsk.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,iraniannews.online,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,qonta-log.online,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,iranxfin.online,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,tropicsmotiecafe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,tropicalsmotiecafe.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,eznamsk.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,toccaball.com,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,login.kleinzgine.online,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,kleinzgine.online,phishing,https://x.com/skocherhan/status/2079703799904543220
2026-07-22,tweetfeed,DOMAIN,kratools.com,n/a,https://x.com/DarkWebInformer/status/2079707680684544482
2026-07-22,tweetfeed,DOMAIN,skjwoodstone.com,"malware, phishing",https://x.com/masaomi346/status/2079718236665643353
2026-07-22,tweetfeed,DOMAIN,tonghedianzi.com,"malware, phishing",https://x.com/masaomi346/status/2079718236665643353
2026-07-22,tweetfeed,DOMAIN,yijiatuliao.com,"malware, phishing",https://x.com/masaomi346/status/2079718236665643353
2026-07-22,tweetfeed,DOMAIN,zhuodashufa.com,"malware, phishing",https://x.com/masaomi346/status/2079718236665643353
2026-07-22,tweetfeed,DOMAIN,blpqr4ekqlo-wjnhf98plos-0c9d1a-lxp05w.pages.dev,ransomware,https://x.com/scanmalware/status/2079733376160841991
2026-07-22,tweetfeed,DOMAIN,42tb-074w-sdzp.callummacrae-federaltaxform-com-s-account.workers.dev,phishing,https://x.com/scanmalware/status/2079736241382203736
2026-07-22,tweetfeed,DOMAIN,panel-franchise99.com,n/a,https://x.com/skocherhan/status/2079780089969926427
2026-07-22,tweetfeed,DOMAIN,online-bankingdkb.com,phishing,https://x.com/PhishStats/status/2079812625483919761
2026-07-22,tweetfeed,DOMAIN,support.aws.com,phishing,https://x.com/LDDSystems/status/2079821093892731351
2026-07-22,tweetfeed,DOMAIN,0djedia.duckdns.org,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,3jqa0awh.duckdns.org,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,7jbockzc.duckdns.org,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,a.230528.top,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,a.ngnwenh.top,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,ghj44hs.github.io,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,ishlrk27.github.io,"Android, malware",https://x.com/skocherhan/status/2079847226403131412
2026-07-22,tweetfeed,DOMAIN,teamswedenclub.com,phishing,https://x.com/masaomi346/status/2079859596626448718
2026-07-22,tweetfeed,DOMAIN,workinghardo.link,n/a,https://x.com/malwrhunterteam/status/2079869512615071810
2026-07-22,tweetfeed,DOMAIN,usph1ap0035.eastus2.cloudapp.azure.com,n/a,https://x.com/k3yp0d/status/2079870685527065029
2026-07-22,tweetfeed,DOMAIN,vpn.rujun.xyz,n/a,https://x.com/skocherhan/status/2079871354061332618
2026-07-22,tweetfeed,DOMAIN,girope.hu,n/a,https://x.com/smica83/status/2079873182278803650
2026-07-22,tweetfeed,DOMAIN,brand-ads-2026013.pages.dev,phishing,https://x.com/scanmalware/status/2079915184512966810
2026-07-22,tweetfeed,DOMAIN,8161.uk,n/a,https://x.com/smica83/status/2079922519784423727
2026-07-22,tweetfeed,DOMAIN,cdn.infolservice.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,DOMAIN,relay.dinkfoundry.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,DOMAIN,relay.cdn-statmetrics.com,Magecart,https://x.com/sdcyberresearch/status/2079927203144286603
2026-07-22,tweetfeed,DOMAIN,live.rnsn.live,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,DOMAIN,lord.kirkdridebridge.com,n/a,https://x.com/skocherhan/status/2079934157589709195
2026-07-22,tweetfeed,DOMAIN,erp.manitec.ch,n/a,https://x.com/blackorbird/status/2079936188832723190
2026-07-22,tweetfeed,DOMAIN,agoras.zapto.org,n/a,https://x.com/blackorbird/status/2079936188832723190
2026-07-22,tweetfeed,DOMAIN,fgrdfgk.xdwwq.club,"malware, phishing",https://x.com/masaomi346/status/2079938338098942452
2026-07-22,tweetfeed,DOMAIN,faketools.click,Magecart,https://x.com/500mk500/status/2079945285782958512
2026-07-22,tweetfeed,DOMAIN,filpack.fr,ClickFix,https://x.com/ThreatOpsX/status/2079949926876823789
2026-07-22,tweetfeed,DOMAIN,accounts.appearance.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,eregx.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,boohv.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,check.depva.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,cjyvu.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,check.cazen.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,examf.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,arawv.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,dockey.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,invitation.bronex.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,jexlio.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,joinworld.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,karniko.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,kscan.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,lanbrio.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,lanrio.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,mickey.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,miosw.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,nerino.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,netconenterpriseinc.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,norel.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,obafash.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,olveria.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,opsdn.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,dravexo.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,dravora.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,drevion.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,havrico.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,helpdesk.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,herano.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,hytravo.vu,n/a,https://x.com/Kb4Threatlabs/status/2079961759314846037
2026-07-22,tweetfeed,DOMAIN,dicerigger.com,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,DOMAIN,dice-checker.com,malware,https://x.com/Malwarehunterr/status/2079965321746886974
2026-07-22,tweetfeed,DOMAIN,visits-fool-judicial-outer.trycloudflare.com,"WsgiDAV, opendir",https://x.com/smica83/status/2079983859962200369
2026-07-22,tweetfeed,DOMAIN,softpeak.live,n/a,https://x.com/skocherhan/status/2079986951441051744
2026-07-22,tweetfeed,DOMAIN,eye-cardiovascular-biological-fruit.trycloudflare.com,"WsgiDAV, opendir",https://x.com/smica83/status/2079988837196124368
2026-07-22,tweetfeed,DOMAIN,ijexgroup.com.br,phishing,https://x.com/skocherhan/status/2079988631456911775
2026-07-22,tweetfeed,DOMAIN,zoominviteus1.pages.dev,phishing,https://x.com/patialavii/status/2079989329724907845
2026-07-22,tweetfeed,DOMAIN,azealousgreat.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,DOMAIN,azealousgroup.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,DOMAIN,azelagroup05.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,DOMAIN,hsab20.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,DOMAIN,yeja56.duckdns.org,n/a,https://x.com/skocherhan/status/2079989351388238147
2026-07-22,tweetfeed,DOMAIN,syncridge.world,"APT, malware",https://x.com/skocherhan/status/2079990217012855018
2026-07-22,tweetfeed,DOMAIN,completedocument.makingcentstax.top,phishing,https://x.com/patialavii/status/2079990462258319744
2026-07-22,tweetfeed,DOMAIN,deltaopeak.comp.de,phishing,https://x.com/patialavii/status/2079990462258319744
2026-07-22,"threatfox,tweetfeed",DOMAIN,global-research.space,n/a,https://x.com/smica83/status/2079990627001921880
2026-07-22,tweetfeed,DOMAIN,martincristal.com.ar,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,DOMAIN,serv.therapasqualis.com,phishing,https://x.com/patialavii/status/2079993536599175619
2026-07-22,tweetfeed,DOMAIN,ns2.theendlessweb.com,n/a,https://x.com/skocherhan/status/2079995315285897560
2026-07-22,"threatfox,tweetfeed",DOMAIN,sni13.docsmanagement.endl.site,n/a,https://x.com/skocherhan/status/2079995315285897560
2026-07-22,tweetfeed,DOMAIN,reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,DOMAIN,login.authmicrosofttauthentication.top,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,DOMAIN,rehamdticktt.top,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,DOMAIN,mail-mzkt-by.reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,DOMAIN,webmail-customs-go-kr.reha-stims.com,phishing,https://x.com/Malwarehunterr/status/2080010053541928987
2026-07-22,tweetfeed,DOMAIN,es-agenbiterigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,umbrellseaparking.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,essnacex.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-agenstburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-agenaeburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-agenibuariagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-ageioeburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-ageneoaburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-agenoburigob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,echallanpsca-gop.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,es-agewmburiagob.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,epgroup-gov.top,phishing,https://x.com/skocherhan/status/2080039966659199364
2026-07-22,tweetfeed,DOMAIN,fbrgroup-gov.top,phishing,https://x.com/skocherhan/status/2080039966659199364
